id,industry_id,department,date,fresh_water_consumed,wastewater_generated,reused_water,cto_limit
438,2,Utilities,2025-03-14,3203.3,2007.3,906.3,4500
439,2,Cleaning,2025-03-15,2193.3,1372.0,566.0,4500
440,2,Utilities,2025-03-16,1791.8,1115.2,692.6,4500
441,2,Cleaning,2025-03-17,3759.6,2267.4,1090.9,4500
442,2,Cooling,2025-03-18,3462.9,2224.6,1076.0,4500
443,2,Cleaning,2025-03-19,3154.2,2007.6,979.5,4500
444,2,Cleaning,2025-03-20,3373.7,2089.1,1017.7,4500
445,2,Utilities,2025-03-21,3485.1,2261.4,952.3,4500
446,2,Utilities,2025-03-22,1931.5,1458.4,760.4,4500
447,2,Cleaning,2025-03-23,1991.5,1604.9,718.9,4500
448,2,Cleaning,2025-03-24,3207.3,2683.9,994.7,4500
449,2,Utilities,2025-03-25,3866.4,2601.6,1218.0,4500
450,2,Cooling,2025-03-26,3212.7,2152.8,1259.1,4500
451,2,Cooling,2025-03-27,3483.5,2565.3,1212.0,4500
452,2,Utilities,2025-03-28,3840.2,2505.4,1264.4,4500
453,2,Production,2025-03-29,2228.4,1780.3,653.3,4500
454,2,Cleaning,2025-03-30,1876.4,1434.8,736.3,4500
455,2,Production,2025-03-31,3337.9,2501.7,1167.1,4500
456,2,Utilities,2025-04-01,3495.2,2788.1,1085.4,4500
457,2,Production,2025-04-02,3045.7,2016.4,1225.8,4500
458,2,Production,2025-04-03,3515.4,2676.1,1217.5,4500
459,2,Cleaning,2025-04-04,3932.0,2782.3,924.9,4500
460,2,Cooling,2025-04-05,2036.3,1420.9,765.2,4500
461,2,Cooling,2025-04-06,1973.7,1196.3,580.9,4500
462,2,Production,2025-04-07,3052.6,2549.4,985.2,4500
463,2,Utilities,2025-04-08,3744.2,2734.3,1080.2,4500
464,2,Utilities,2025-04-09,3262.6,2202.5,1292.7,4500
465,2,Cleaning,2025-04-10,3603.1,2771.8,995.6,4500
466,2,Cooling,2025-04-11,3466.6,2558.3,1072.3,4500
467,2,Utilities,2025-04-12,1903.5,1334.9,602.9,4500
468,2,Utilities,2025-04-13,2005.2,1572.8,795.7,4500
469,2,Utilities,2025-04-14,3334.9,2588.5,1014.7,4500
470,2,Production,2025-04-15,3530.1,2823.6,1167.0,4500
471,2,Cooling,2025-04-16,3406.1,2267.1,1316.8,4500
472,2,Cleaning,2025-04-17,3550.4,2672.8,1190.0,4500
473,2,Utilities,2025-04-18,3571.5,2869.5,1244.8,4500
474,2,Production,2025-04-19,2176.9,1476.6,617.8,4500
475,2,Cleaning,2025-04-20,2190.1,1593.7,667.4,4500
476,2,Utilities,2025-04-21,3370.3,2432.2,1167.2,4500
477,2,Cooling,2025-04-22,3506.8,2533.3,984.5,4500
478,2,Utilities,2025-04-23,3573.6,2917.4,1357.8,4500
479,2,Cooling,2025-04-24,3776.2,3175.6,1152.5,4500
480,2,Utilities,2025-04-25,3362.7,2723.7,1144.8,4500
481,2,Production,2025-04-26,2253.7,1476.5,561.0,4500
482,2,Cleaning,2025-04-27,1864.0,1331.5,756.9,4500
483,2,Production,2025-04-28,3525.3,2351.3,1169.8,4500
484,2,Production,2025-04-29,3719.1,2641.8,1020.5,4500
485,2,Cooling,2025-04-30,3240.6,2754.0,1126.9,4500
486,2,Production,2025-05-01,3327.8,2823.6,1254.5,4500
487,2,Cleaning,2025-05-02,3756.9,2827.3,1097.4,4500
488,2,Cooling,2025-05-03,2225.1,1783.1,696.9,4500
489,2,Cooling,2025-05-04,1926.2,1494.8,620.8,4500
490,2,Production,2025-05-05,3019.1,2377.6,1089.9,4500
491,2,Cleaning,2025-05-06,3763.0,2377.2,1295.4,4500
492,2,Cleaning,2025-05-07,3723.7,2943.1,1209.6,4500
493,2,Cleaning,2025-05-08,3519.7,2441.9,938.1,4500
494,2,Production,2025-05-09,3290.9,2591.4,1217.9,4500
495,2,Utilities,2025-05-10,2308.5,1574.0,543.0,4500
496,2,Production,2025-05-11,2174.7,1554.1,722.5,4500
497,2,Production,2025-05-12,3690.4,2581.2,1341.5,4500
498,2,Utilities,2025-05-13,3154.3,2545.8,1056.6,4500
499,2,Utilities,2025-05-14,3682.9,3033.0,1248.4,4500
500,2,Utilities,2025-05-15,2897.8,2412.0,975.3,4500
501,2,Utilities,2025-05-16,3087.0,2383.6,963.5,4500
502,2,Cooling,2025-05-17,2262.3,1853.2,567.7,4500
503,2,Production,2025-05-18,1955.6,1615.2,587.2,4500
504,2,Cleaning,2025-05-19,3619.5,2855.1,1097.9,4500
505,2,Production,2025-05-20,2882.4,2073.0,963.9,4500
506,2,Utilities,2025-05-21,2890.7,2237.1,1273.2,4500
507,2,Utilities,2025-05-22,3587.0,2580.6,1007.4,4500
508,2,Production,2025-05-23,2986.2,2066.1,1039.2,4500
509,2,Cooling,2025-05-24,2120.2,1631.0,560.9,4500
510,2,Cooling,2025-05-25,1997.3,1559.1,712.7,4500
511,2,Utilities,2025-05-26,3507.8,2492.6,1002.1,4500
512,2,Cooling,2025-05-27,3646.4,2725.3,1077.5,4500
513,2,Cleaning,2025-05-28,3685.7,2439.7,1195.3,4500
514,2,Cleaning,2025-05-29,3673.4,2838.1,1287.1,4500
515,2,Cleaning,2025-05-30,3090.2,2323.0,989.2,4500
516,2,Production,2025-05-31,2207.0,1762.2,607.3,4500
517,2,Cooling,2025-06-01,1934.8,1448.2,652.3,4500
518,2,Cleaning,2025-06-02,3644.8,2307.1,1230.2,4500
519,2,Cleaning,2025-06-03,3269.8,2103.1,1062.5,4500
520,2,Production,2025-06-04,2757.4,1701.0,972.7,4500
521,2,Production,2025-06-05,3659.1,2559.5,983.2,4500
522,2,Utilities,2025-06-06,3151.1,2207.6,1135.4,4500
523,2,Cooling,2025-06-07,1805.8,1223.4,647.9,4500
524,2,Cooling,2025-06-08,1956.1,1364.7,679.6,4500
525,2,Production,2025-06-09,3041.3,2157.4,1270.0,4500
526,2,Cooling,2025-06-10,2824.7,2001.6,1054.9,4500
527,2,Cleaning,2025-06-11,6419.5,3897.3,935.5,4500
528,2,Utilities,2025-06-12,3663.3,2677.0,1196.7,4500
529,2,Cooling,2025-06-13,3101.0,2441.9,1235.6,4500
530,2,Production,2025-06-14,2092.6,1270.9,724.2,4500
531,2,Production,2025-06-15,1797.4,1516.6,677.9,4500
532,2,Cleaning,2025-06-16,2794.9,2277.4,931.8,4500
533,2,Production,2025-06-17,3606.5,2771.7,909.6,4500
534,2,Production,2025-06-18,2783.9,2270.9,965.2,4500
535,2,Utilities,2025-06-19,3631.6,2341.4,1272.9,4500
536,2,Utilities,2025-06-20,2958.5,1958.7,1253.8,4500
537,2,Production,2025-06-21,1976.5,1244.9,689.7,4500
538,2,Cooling,2025-06-22,2111.7,1785.1,762.2,4500
539,2,Utilities,2025-06-23,3579.1,2839.6,993.6,4500
540,2,Utilities,2025-06-24,2749.0,1787.3,1102.4,4500
541,2,Cooling,2025-06-25,3190.1,2385.9,1072.1,4500
542,2,Cooling,2025-06-26,3449.9,2541.3,1202.3,4500
543,2,Utilities,2025-06-27,2764.4,2032.9,1133.5,4500
544,2,Production,2025-06-28,2196.8,1318.9,685.6,4500
545,2,Cleaning,2025-06-29,1705.1,1248.9,577.4,4500
546,2,Production,2025-06-30,3682.2,2340.4,980.3,4500
547,2,Cooling,2025-07-01,3357.6,2450.8,1080.3,4500
548,2,Production,2025-07-02,3072.7,2231.9,1054.9,4500
549,2,Production,2025-07-03,2941.5,2474.0,894.7,4500
550,2,Cleaning,2025-07-04,3383.4,2362.4,1132.8,4500
551,2,Utilities,2025-07-05,1676.9,1037.5,528.7,4500
552,2,Production,2025-07-06,1613.9,1034.7,591.9,4500
553,2,Cleaning,2025-07-07,3418.2,2228.4,923.3,4500
554,2,Production,2025-07-08,2631.4,2110.1,921.7,4500
555,2,Production,2025-07-09,2743.5,2233.6,859.3,4500
556,2,Cleaning,2025-07-10,2906.6,1779.5,919.5,4500
557,2,Cooling,2025-07-11,2578.0,1807.4,980.9,4500
558,2,Cooling,2025-07-12,1581.2,989.0,670.5,4500
559,2,Production,2025-07-13,1978.4,1673.0,511.4,4500
560,2,Cleaning,2025-07-14,3167.7,2643.1,833.6,4500
561,2,Production,2025-07-15,2569.6,1583.2,1161.0,4500
562,2,Cooling,2025-07-16,2632.8,2137.4,1123.6,4500
563,2,Utilities,2025-07-17,2595.6,2157.0,973.3,4500
564,2,Utilities,2025-07-18,2576.5,1986.0,869.1,4500
565,2,Cooling,2025-07-19,1678.5,1194.3,515.7,4500
566,2,Cooling,2025-07-20,1879.5,1362.1,691.9,4500
567,2,Production,2025-07-21,2801.8,1777.2,879.8,4500
568,2,Cooling,2025-07-22,3117.7,2495.8,1117.9,4500
569,2,Cleaning,2025-07-23,2981.7,2371.5,937.6,4500
570,2,Cleaning,2025-07-24,2899.5,1870.0,927.6,4500
571,2,Cleaning,2025-07-25,2602.7,2206.8,1011.8,4500
572,2,Cooling,2025-07-26,2055.9,1285.0,637.6,4500
573,2,Production,2025-07-27,1942.6,1625.9,618.2,4500
574,2,Utilities,2025-07-28,2869.3,2323.6,1138.1,4500
575,2,Cleaning,2025-07-29,7502.4,5006.7,1165.6,4500
576,2,Cooling,2025-07-30,3056.8,1977.9,1195.2,4500
577,2,Utilities,2025-07-31,3037.9,1956.1,815.2,4500
578,2,Cooling,2025-08-01,2375.3,1709.0,862.7,4500
579,2,Cooling,2025-08-02,1585.5,1021.6,622.1,4500
580,2,Production,2025-08-03,1426.2,1064.9,647.6,4500
581,2,Cleaning,2025-08-04,3158.4,2190.0,1088.5,4500
582,2,Production,2025-08-05,2638.9,1796.2,1101.1,4500
583,2,Utilities,2025-08-06,3018.0,2535.6,980.2,4500
584,2,Cleaning,2025-08-07,2544.6,1901.4,804.9,4500
585,2,Cleaning,2025-08-08,2464.8,1928.0,1091.1,4500
586,2,Utilities,2025-08-09,1840.2,1458.7,570.0,4500
587,2,Cleaning,2025-08-10,1875.3,1578.8,493.0,4500
588,2,Utilities,2025-08-11,2475.8,1946.8,828.1,4500
589,2,Cooling,2025-08-12,2888.4,2428.5,1044.0,4500
590,2,Cleaning,2025-08-13,2730.6,1819.4,832.3,4500
591,2,Cleaning,2025-08-14,3013.9,2351.2,757.8,4500
592,2,Utilities,2025-08-15,3165.5,2599.3,922.4,4500
593,2,Utilities,2025-08-16,1465.9,1055.3,635.8,4500
594,2,Cooling,2025-08-17,1496.5,925.5,631.8,4500
595,2,Cleaning,2025-08-18,2576.1,1613.1,866.5,4500
596,2,Cooling,2025-08-19,2968.1,2186.8,1072.3,4500
597,2,Utilities,2025-08-20,2945.3,2084.8,981.8,4500
598,2,Utilities,2025-08-21,2489.5,1556.7,816.1,4500
599,2,Cleaning,2025-08-22,2908.7,1961.5,775.5,4500
600,2,Utilities,2025-08-23,1492.0,1029.8,538.9,4500
601,2,Utilities,2025-08-24,1515.0,918.7,481.9,4500
602,2,Production,2025-08-25,2753.0,1731.3,1030.4,4500
603,2,Cleaning,2025-08-26,2434.6,1791.9,808.4,4500
604,2,Cleaning,2025-08-27,2514.1,1536.5,902.7,4500
605,2,Cleaning,2025-08-28,2828.5,1804.0,997.7,4500
606,2,Cleaning,2025-08-29,3031.6,2132.7,1019.9,4500
607,2,Production,2025-08-30,1835.2,1476.6,536.9,4500
608,2,Utilities,2025-08-31,1701.3,1121.0,510.3,4500
609,2,Production,2025-09-01,2611.9,2155.1,974.7,4500
610,2,Cooling,2025-09-02,2312.9,1825.6,756.2,4500
611,2,Cooling,2025-09-03,2851.8,1801.0,843.4,4500
612,2,Utilities,2025-09-04,2376.9,1914.9,747.5,4500
613,2,Cleaning,2025-09-05,2932.0,2429.3,719.4,4500
614,2,Utilities,2025-09-06,1590.6,1295.0,526.2,4500
615,2,Production,2025-09-07,1700.8,1285.4,526.8,4500
616,2,Utilities,2025-09-08,2335.9,1732.4,898.9,4500
617,2,Production,2025-09-09,2943.0,2179.8,731.2,4500
618,2,Cleaning,2025-09-10,2906.2,1935.6,924.0,4500
619,2,Utilities,2025-09-11,2248.1,1503.6,746.1,4500
620,2,Utilities,2025-09-12,2249.1,1849.6,811.4,4500
621,2,Utilities,2025-09-13,1763.9,1453.9,421.9,4500
622,2,Cleaning,2025-09-14,1477.3,1197.7,596.9,4500
623,2,Cooling,2025-09-15,2324.0,1960.4,850.3,4500
624,2,Cleaning,2025-09-16,2789.5,2095.6,727.2,4500
625,2,Utilities,2025-09-17,2799.0,2210.9,997.9,4500
626,2,Cooling,2025-09-18,2270.1,1764.8,836.5,4500
627,2,Production,2025-09-19,2354.8,1928.1,765.9,4500
628,2,Production,2025-09-20,1545.7,1282.2,564.8,4500
629,2,Utilities,2025-09-21,1568.6,1190.3,443.5,4500
630,2,Cleaning,2025-09-22,2601.5,1851.0,1030.4,4500
631,2,Cleaning,2025-09-23,2488.3,2014.1,786.1,4500
632,2,Production,2025-09-24,2442.0,1701.2,752.8,4500
633,2,Cooling,2025-09-25,2889.9,2201.7,931.9,4500
634,2,Utilities,2025-09-26,2620.7,2138.9,1032.7,4500
635,2,Utilities,2025-09-27,3478.0,2550.4,543.2,4500
636,2,Cleaning,2025-09-28,1666.1,1295.1,475.2,4500
637,2,Cleaning,2025-09-29,2578.2,1687.6,801.2,4500
638,2,Utilities,2025-09-30,2676.4,1610.8,1043.9,4500
639,2,Cleaning,2025-10-01,2597.0,1943.7,776.1,4500
640,2,Utilities,2025-10-02,2216.3,1877.4,897.8,4500
641,2,Cleaning,2025-10-03,2669.4,2237.1,901.5,4500
642,2,Cooling,2025-10-04,1713.5,1373.1,571.7,4500
643,2,Cleaning,2025-10-05,1613.0,1258.7,541.7,4500
644,2,Cleaning,2025-10-06,2861.3,2006.2,930.5,4500
645,2,Cooling,2025-10-07,2430.0,1891.4,913.3,4500
646,2,Utilities,2025-10-08,2861.0,2197.2,852.5,4500
647,2,Cooling,2025-10-09,2392.2,1716.9,931.9,4500
648,2,Cooling,2025-10-10,2891.9,2385.5,902.5,4500
649,2,Cooling,2025-10-11,1642.1,1111.3,568.8,4500
650,2,Cleaning,2025-10-12,1569.3,1123.5,432.0,4500
651,2,Production,2025-10-13,2528.7,1640.2,720.7,4500
652,2,Cleaning,2025-10-14,2483.5,2030.8,731.3,4500
653,2,Cleaning,2025-10-15,2480.5,1841.4,988.3,4500
654,2,Cleaning,2025-10-16,2827.2,1823.8,707.5,4500
655,2,Cooling,2025-10-17,2407.3,1479.3,833.7,4500
656,2,Cooling,2025-10-18,1565.0,1001.0,568.2,4500
657,2,Cooling,2025-10-19,1582.5,1200.1,490.3,4500
658,2,Utilities,2025-10-20,2171.1,1592.4,928.4,4500
659,2,Cleaning,2025-10-21,6354.1,3246.4,686.1,4500
660,2,Cleaning,2025-10-22,2406.3,1505.6,851.1,4500
661,2,Production,2025-10-23,2797.7,1887.2,778.9,4500
662,2,Cleaning,2025-10-24,2499.3,1928.7,725.5,4500
663,2,Utilities,2025-10-25,1465.4,948.3,601.4,4500
664,2,Utilities,2025-10-26,1309.3,859.0,608.9,4500
665,2,Production,2025-10-27,2618.6,1681.8,804.6,4500
666,2,Production,2025-10-28,2454.5,1865.6,942.2,4500
667,2,Production,2025-10-29,2673.9,2041.2,686.7,4500
668,2,Utilities,2025-10-30,2507.4,1581.9,765.9,4500
669,2,Cooling,2025-10-31,2699.3,2044.9,782.4,4500
670,2,Cleaning,2025-11-01,1623.9,1258.8,505.1,4500
671,2,Production,2025-11-02,1464.1,1165.7,521.6,4500
672,2,Cleaning,2025-11-03,2869.9,2420.1,820.6,4500
673,2,Cooling,2025-11-04,2249.6,1628.9,768.4,4500
674,2,Cleaning,2025-11-05,2402.4,1449.1,727.1,4500
675,2,Utilities,2025-11-06,2335.5,1453.9,874.2,4500
676,2,Production,2025-11-07,2927.3,2227.9,855.0,4500
677,2,Cleaning,2025-11-08,1549.4,968.3,454.1,4500
678,2,Cleaning,2025-11-09,1500.5,1154.2,506.6,4500
679,2,Production,2025-11-10,2226.3,1412.8,921.3,4500
680,2,Utilities,2025-11-11,2966.7,1979.0,951.2,4500
681,2,Cleaning,2025-11-12,2361.9,1653.8,1031.0,4500
682,2,Utilities,2025-11-13,2759.0,1985.3,842.9,4500
683,2,Cooling,2025-11-14,2307.3,1785.9,716.5,4500
684,2,Cooling,2025-11-15,1380.0,1142.4,518.4,4500
685,2,Utilities,2025-11-16,3228.2,1889.1,492.5,4500
686,2,Cooling,2025-11-17,2597.0,1875.1,1005.0,4500
687,2,Production,2025-11-18,2423.6,1644.6,941.3,4500
688,2,Cooling,2025-11-19,2984.5,2290.5,813.8,4500
689,2,Production,2025-11-20,2557.7,1999.3,863.8,4500
690,2,Utilities,2025-11-21,2335.2,1883.6,1006.5,4500
691,2,Production,2025-11-22,1633.5,1044.2,594.9,4500
692,2,Cooling,2025-11-23,1366.4,987.8,467.9,4500
693,2,Production,2025-11-24,2615.7,1929.4,827.9,4500
694,2,Production,2025-11-25,2578.3,2063.5,852.0,4500
695,2,Utilities,2025-11-26,5135.6,3163.9,955.4,4500
696,2,Production,2025-11-27,2865.5,2286.5,1031.3,4500
697,2,Cooling,2025-11-28,2731.4,1950.4,814.7,4500
698,2,Cooling,2025-11-29,1728.0,1180.2,577.9,4500
699,2,Cleaning,2025-11-30,1667.6,1048.1,576.2,4500
700,2,Cleaning,2025-12-01,2654.4,2013.1,1036.0,4500
701,2,Cleaning,2025-12-02,2943.2,1799.6,800.7,4500
702,2,Utilities,2025-12-03,2447.8,1842.5,809.4,4500
703,2,Utilities,2025-12-04,2538.2,2046.1,810.5,4500
704,2,Utilities,2025-12-05,2397.5,1818.0,988.7,4500
705,2,Utilities,2025-12-06,1643.7,1228.4,555.9,4500
706,2,Production,2025-12-07,1680.2,1028.5,651.6,4500
707,2,Utilities,2025-12-08,3128.3,2487.8,1076.8,4500
708,2,Cooling,2025-12-09,2966.9,1875.4,883.3,4500
709,2,Cleaning,2025-12-10,2778.4,1934.2,1102.4,4500
710,2,Cooling,2025-12-11,2586.5,2175.0,1099.1,4500
711,2,Cooling,2025-12-12,2473.8,1856.9,1068.0,4500
712,2,Cleaning,2025-12-13,1770.8,1476.6,584.4,4500
713,2,Cleaning,2025-12-14,1758.2,1459.8,473.5,4500
714,2,Cooling,2025-12-15,2778.2,2149.2,859.3,4500
715,2,Cleaning,2025-12-16,2826.8,2107.9,1088.8,4500
716,2,Cleaning,2025-12-17,3089.2,2179.7,744.7,4500
717,2,Utilities,2025-12-18,2479.7,1903.3,814.0,4500
718,2,Cooling,2025-12-19,3177.5,2449.4,794.2,4500
719,2,Cleaning,2025-12-20,1517.1,1115.5,523.6,4500
720,2,Cooling,2025-12-21,1786.1,1322.3,496.7,4500
721,2,Cleaning,2025-12-22,2935.6,1795.8,881.2,4500
722,2,Cleaning,2025-12-23,3162.8,1940.2,1015.2,4500
723,2,Utilities,2025-12-24,3049.7,2524.8,1000.7,4500
724,2,Cooling,2025-12-25,3004.9,2527.3,848.8,4500
725,2,Production,2025-12-26,2514.4,1617.9,930.1,4500
726,2,Utilities,2025-12-27,1554.7,1035.5,479.7,4500
727,2,Production,2025-12-28,1580.4,1228.6,478.4,4500
728,2,Cleaning,2025-12-29,2855.7,2265.8,971.4,4500
729,2,Cleaning,2025-12-30,2767.1,2056.4,872.5,4500
730,2,Cleaning,2025-12-31,2796.1,2346.6,932.6,4500
731,3,Cooling,2025-01-01,828.6,608.4,585.7,1500
732,3,Cooling,2025-01-02,891.7,608.8,642.2,1500
733,3,Utilities,2025-01-03,2215.2,1356.0,834.7,1500
734,3,Cooling,2025-01-04,580.2,447.1,389.9,1500
735,3,Production,2025-01-05,492.5,362.0,383.5,1500
736,3,Cleaning,2025-01-06,853.6,620.7,696.3,1500
737,3,Cooling,2025-01-07,804.2,499.1,586.9,1500
738,3,Production,2025-01-08,882.4,575.9,736.3,1500
739,3,Utilities,2025-01-09,935.6,609.4,792.0,1500
740,3,Utilities,2025-01-10,887.4,740.9,769.1,1500
741,3,Utilities,2025-01-11,543.2,331.1,348.3,1500
742,3,Cleaning,2025-01-12,518.9,385.9,374.2,1500
743,3,Utilities,2025-01-13,837.5,587.2,648.6,1500
744,3,Production,2025-01-14,858.9,653.1,733.1,1500
745,3,Production,2025-01-15,901.2,557.1,819.9,1500
746,3,Cleaning,2025-01-16,877.2,588.1,819.5,1500
747,3,Production,2025-01-17,843.4,618.5,598.2,1500
748,3,Cleaning,2025-01-18,580.4,369.1,449.8,1500
749,3,Cleaning,2025-01-19,580.0,349.6,483.0,1500
750,3,Production,2025-01-20,723.8,542.2,710.4,1500
751,3,Cleaning,2025-01-21,776.1,609.5,763.3,1500
752,3,Cooling,2025-01-22,763.5,500.2,793.7,1500
753,3,Cooling,2025-01-23,893.6,662.9,575.2,1500
754,3,Utilities,2025-01-24,886.9,548.4,748.1,1500
755,3,Cooling,2025-01-25,544.5,393.0,391.6,1500
756,3,Cooling,2025-01-26,448.8,338.8,487.2,1500
757,3,Utilities,2025-01-27,806.2,616.6,754.2,1500
758,3,Cleaning,2025-01-28,928.5,779.6,607.2,1500
759,3,Cooling,2025-01-29,904.1,687.3,637.5,1500
760,3,Cleaning,2025-01-30,946.4,677.3,660.4,1500
761,3,Production,2025-01-31,767.3,576.7,795.7,1500
762,3,Cooling,2025-02-01,612.6,397.6,493.7,1500
763,3,Production,2025-02-02,612.7,497.8,475.3,1500
764,3,Utilities,2025-02-03,987.5,645.0,613.0,1500
765,3,Utilities,2025-02-04,955.9,609.1,720.1,1500
766,3,Cleaning,2025-02-05,813.4,589.9,629.3,1500
767,3,Production,2025-02-06,958.3,778.1,844.8,1500
768,3,Cooling,2025-02-07,984.3,625.1,649.9,1500
769,3,Cooling,2025-02-08,587.1,423.2,426.0,1500
770,3,Utilities,2025-02-09,504.1,335.8,403.5,1500
771,3,Cleaning,2025-02-10,883.1,732.5,867.3,1500
772,3,Cleaning,2025-02-11,805.0,677.9,792.7,1500
773,3,Cleaning,2025-02-12,935.3,694.5,715.4,1500
774,3,Production,2025-02-13,918.3,637.4,875.1,1500
775,3,Cleaning,2025-02-14,1000.7,686.7,840.6,1500
776,3,Production,2025-02-15,548.6,348.2,391.1,1500
777,3,Cleaning,2025-02-16,500.8,323.9,426.6,1500
778,3,Production,2025-02-17,957.9,674.0,701.4,1500
779,3,Utilities,2025-02-18,908.0,678.9,796.8,1500
780,3,Cooling,2025-02-19,788.5,586.1,650.5,1500
781,3,Production,2025-02-20,1020.9,650.0,652.1,1500
782,3,Utilities,2025-02-21,941.0,697.2,607.6,1500
783,3,Cleaning,2025-02-22,621.8,406.7,470.7,1500
784,3,Utilities,2025-02-23,494.1,399.0,469.7,1500
785,3,Cooling,2025-02-24,947.5,689.5,652.5,1500
786,3,Utilities,2025-02-25,940.2,580.3,715.8,1500
787,3,Production,2025-02-26,832.2,678.2,753.8,1500
788,3,Cooling,2025-02-27,942.7,607.4,873.4,1500
789,3,Production,2025-02-28,802.2,613.6,873.5,1500
790,3,Production,2025-03-01,644.9,511.9,502.9,1500
791,3,Cleaning,2025-03-02,641.0,496.4,461.1,1500
792,3,Utilities,2025-03-03,1043.8,725.8,819.1,1500
793,3,Production,2025-03-04,938.9,623.1,875.0,1500
794,3,Production,2025-03-05,898.0,735.6,762.0,1500
795,3,Production,2025-03-06,982.9,618.7,635.0,1500
796,3,Cleaning,2025-03-07,934.2,585.4,767.5,1500
797,3,Cleaning,2025-03-08,637.6,450.1,449.1,1500
798,3,Utilities,2025-03-09,620.3,436.3,528.4,1500
799,3,Cleaning,2025-03-10,977.4,704.6,945.5,1500
800,3,Utilities,2025-03-11,1028.4,836.9,841.3,1500
801,3,Utilities,2025-03-12,1042.0,872.5,664.5,1500
802,3,Cleaning,2025-03-13,1047.1,789.0,849.3,1500
803,3,Utilities,2025-03-14,1094.3,658.0,661.6,1500
804,3,Utilities,2025-03-15,505.1,336.3,450.0,1500
805,3,Utilities,2025-03-16,650.7,455.6,504.2,1500
806,3,Production,2025-03-17,1088.8,876.5,835.3,1500
807,3,Cooling,2025-03-18,1061.4,883.8,796.7,1500
808,3,Cooling,2025-03-19,993.6,763.6,746.6,1500
809,3,Cooling,2025-03-20,841.4,562.9,759.1,1500
810,3,Utilities,2025-03-21,985.2,718.6,865.9,1500
811,3,Production,2025-03-22,584.8,457.0,485.8,1500
812,3,Cleaning,2025-03-23,656.3,439.1,494.7,1500
813,3,Utilities,2025-03-24,982.0,653.3,761.6,1500
814,3,Production,2025-03-25,961.3,658.5,669.8,1500
815,3,Cleaning,2025-03-26,1068.8,858.6,814.6,1500
816,3,Utilities,2025-03-27,978.6,775.5,872.4,1500
817,3,Utilities,2025-03-28,1012.7,834.6,905.5,1500
818,3,Cleaning,2025-03-29,501.5,380.3,568.4,1500
819,3,Cooling,2025-03-30,628.1,441.6,446.7,1500
820,3,Cleaning,2025-03-31,887.9,553.4,845.9,1500
821,3,Production,2025-04-01,993.5,640.4,745.1,1500
822,3,Cleaning,2025-04-02,884.5,695.7,943.5,1500
823,3,Cooling,2025-04-03,899.7,594.3,729.5,1500
824,3,Cooling,2025-04-04,1076.1,741.4,894.8,1500
825,3,Production,2025-04-05,617.4,472.8,505.0,1500
826,3,Production,2025-04-06,647.7,448.7,447.3,1500
827,3,Cleaning,2025-04-07,974.8,824.8,939.0,1500
828,3,Cooling,2025-04-08,1050.9,664.2,813.3,1500
829,3,Production,2025-04-09,978.2,683.2,865.0,1500
830,3,Production,2025-04-10,2016.9,1325.9,865.9,1500
831,3,Cleaning,2025-04-11,936.9,764.0,704.3,1500
832,3,Cleaning,2025-04-12,581.5,438.0,457.1,1500
833,3,Cooling,2025-04-13,572.3,451.0,456.9,1500
834,3,Utilities,2025-04-14,883.6,559.1,829.4,1500
835,3,Production,2025-04-15,1042.3,834.9,822.8,1500
836,3,Cooling,2025-04-16,873.6,733.6,692.2,1500
837,3,Cooling,2025-04-17,954.5,604.8,931.6,1500
838,3,Cleaning,2025-04-18,1061.2,716.3,825.0,1500
839,3,Utilities,2025-04-19,515.9,330.6,428.0,1500
840,3,Production,2025-04-20,577.7,395.0,456.1,1500
841,3,Cleaning,2025-04-21,931.8,655.0,757.1,1500
842,3,Cooling,2025-04-22,1000.0,762.5,817.4,1500
843,3,Cleaning,2025-04-23,935.0,718.4,801.0,1500
844,3,Production,2025-04-24,942.6,633.1,847.4,1500
845,3,Cooling,2025-04-25,1018.7,847.7,779.8,1500
846,3,Utilities,2025-04-26,647.9,400.3,417.7,1500
847,3,Cleaning,2025-04-27,613.4,477.0,503.4,1500
848,3,Utilities,2025-04-28,1059.9,884.7,884.8,1500
849,3,Utilities,2025-04-29,952.3,615.2,651.4,1500
850,3,Cleaning,2025-04-30,1106.7,857.9,669.8,1500
851,3,Production,2025-05-01,843.9,704.0,782.4,1500
852,3,Utilities,2025-05-02,967.3,821.2,665.6,1500
853,3,Production,2025-05-03,603.0,495.3,438.4,1500
854,3,Cleaning,2025-05-04,566.4,357.7,479.6,1500
855,3,Production,2025-05-05,1007.5,821.2,735.6,1500
856,3,Cleaning,2025-05-06,974.4,617.6,932.8,1500
857,3,Utilities,2025-05-07,998.2,757.6,811.2,1500
858,3,Cleaning,2025-05-08,1078.2,776.7,704.6,1500
859,3,Cleaning,2025-05-09,2185.1,1179.2,728.8,1500
860,3,Cleaning,2025-05-10,539.4,395.8,510.2,1500
861,3,Utilities,2025-05-11,541.6,428.7,531.1,1500
862,3,Production,2025-05-12,974.3,630.5,911.8,1500
863,3,Cooling,2025-05-13,863.4,677.1,756.0,1500
864,3,Cleaning,2025-05-14,839.2,634.7,796.2,1500
865,3,Cleaning,2025-05-15,898.4,705.9,888.6,1500
866,3,Production,2025-05-16,868.9,584.2,834.2,1500
867,3,Cleaning,2025-05-17,610.9,441.7,440.5,1500
